nodo_id,nodo_name,tipo_nodo,autostrada_id,km
*/1815  [4069],ALLACCIAMENTO A21/SS10,ALLACCIAMENTO,R61,0.1
*/1817  [4071],DIREZIONE VILLANOVA,CASELLO,R61,0.2
*/1819  [4062],CORSO 4 NOVEMBRE,CASELLO,R62,0.0
*/1818  [4061],ALLAC. TANG.LE SUD TO / SP7,ALLACCIAMENTO,R62,0.1
*/1820  [4063],CORSO ALLAMANO,CASELLO,R62,0.2
*/1868  [2660],SVINCOLO TUBITAL,CASELLO,R63,0.0
*/1894  [2690],MARGHERA SS 309 ROMEA,ALLACCIAMENTO,R63,0.1
*/1895  [2691],ROTATORIA DI MARGHERA,CASELLO,R63,0.4
1/1013  [70773],BIVIO A28/A27 VENEZIA-BELLUNO,ALLACCIAMENTO,R64,0.0
1/524  [282],CONEGLIANO VENETO,CASELLO,R64,0.1
*/3374  [3869],ROT.SP15 CONEGLIANO,CASELLO,R64,0.2
1/1014  [2732],BIVIO A1-COMPLANARE FIRENZE NORD,ALLACCIAMENTO,R65,279.34
1/1016  [2734],INGRESSO FIRENZE NORD,CASELLO,R65,280.0
1/1015  [2733],BIVIO COMPLANARE FIRENZE NORD-A11,ALLACCIAMENTO,R65,280.28
*/2313  [2803],SV.PONCARALE BRESCIA SUD,CASELLO,R66,0.0
*/2314  [2804],SV.PONCARALE 2 BRESCIA SUD,CASELLO,R66,6.0
1/630  [70210],BRESCIA SUD,ALLACCIAMENTO,R67,0.0
*/1910  [2806],PONCARALE/SS45,CASELLO,R67,0.6
*/1911  [2807],ALLACCIAMENTO R67/R68,ALLACCIAMENTO,R67,0.8
*/1912  [2808],CC PROV. BS/AUTOVIA PADANA,CASELLO,R68,11.77
*/1913  [2809],AZZANO,CASELLO,R68,12.4
*/1914  [2810],FLERO,CASELLO,R68,14.9
*/1911  [2807],ALLACCIAMENTO R67/R68,ALLACCIAMENTO,R68,19.52
*/1915  [2811],BORGOSATOLLO,CASELLO,R68,21.97
*/1916  [2812],AEROPORTO MONTICHIARI,CASELLO,R68,27.26
*/1917  [2813],SV. FASCIA ORO,CASELLO,R68,28.4
*/1918  [2814],ALL. R68/T18,ALLACCIAMENTO,R68,28.63
*/5028  [2822],INIZIO RACCORDO ROSIGNANO,ALLACCIAMENTO,R69,0.0
35/303  [2820],ROSIGNANO,ALLACCIAMENTO,R69,2.5
*/1922  [2824],ROTATORIA GHISOLFA,CASELLO,R70,0.0
*/1676  [2418],RHO AREA INDUSTRIALE,ALLACCIAMENTO,R70,0.3
*/1927  [2829],ALL. SS33 DEL SEMPIONE,ALLACCIAMENTO,R70,1.2
*/1923  [2825],ROTATORIA MAZZO DI RHO,CASELLO,R70,1.9
*/1924  [2826],ROTATORIA FIERA NORD OVEST,CASELLO,R70,2.7
1/620  [70072],MONTEGALDELLA-LONGARE,ALLACCIAMENTO,R72,0.0
*/1928  [70075],ROT. LONGARE-MONTEGALDELLA,ALLACCIAMENTO,R72,0.1
*/1929  [70076],LONGARE,CASELLO,R73,0.0
*/1928  [70075],ROT. LONGARE-MONTEGALDELLA,ALLACCIAMENTO,R73,2.175
*/1930  [70077],MONTEGALDELLA,CASELLO,R73,3.875
*/1934  [2838],ROTATORIA PALAGIANELLO,ALLACCIAMENTO,R74,0.0
*/1935  [2839],SVINCOLO PALAGIANELLO,CASELLO,R74,0.1
1/538  [70775],GODEGA,ALLACCIAMENTO,R75,0.0
*/2803  [1954],ROTONDA VIA BAVER,CASELLO,R75,1.4
*/2804  [1955],ALL.SP41 PIANZANO/SS13,CASELLO,R75,4.9
*/2810  [2919],SV.TRAVAGLIATO EST,ALLACCIAMENTO,R76,0.0
*/2811  [2920],CC BREBEMI/ANAS BRESCIA,ALLACCIAMENTO,R76,2.3
1/507  [70762],LATISANA,ALLACCIAMENTO,R77,0.0
*/2958  [1949],ROTATORIA S.P. 75,CASELLO,R77,1.681
*/2959  [1950],NODO DELLE CROSERE,CASELLO,R77,2.504
1/641  [202],BRESCIA OVEST,ALLACCIAMENTO,R78,0.0
*/2962  [2962],ALL.SP11 DIR-BRESCIA OVEST (BRESCIA OVEST PER/DA ANTEZZATE),CASELLO,R78,0.3
*/2811  [2920],CC BREBEMI/ANAS BRESCIA,ALLACCIAMENTO,R78,3.3
1/5045  [70133],AGLIO KM 255,ALLACCIAMENTO,R79,254.672
1/5046  [70134],BIVIO A1-VARIANTE,ALLACCIAMENTO,R79,262.2
*/2919  [2975],ALLAC.A9/A59 SU APL,ALLACCIAMENTO,R80,0.0
40/201  [3008],PORTALE COMO A9/A59 SUD (BIVIO A9/A59 SUD PER/DA COMO EST),CASELLO,R80,0.25
*/2820  [2977],ALL.A9/A59 SUD TANG. COMO,ALLACCIAMENTO,R80,0.5
*/2919  [2975],ALLACCIAMENTO A59,ALLACCIAMENTO,R81,0.0
40/202  [3007],PORTALE COMO A9/A59 NORD (BIVIO A9/A59 NORD PER/DA COMO EST),CASELLO,R81,0.25
*/2821  [2978],ALLACCIAMENTO A9/A59,ALLACCIAMENTO,R81,0.5
1/5056  [70754],RACC SPRESIANO A27,ALLACCIAMENTO,R86,0.0
1/568  [70756],SPRESIANO VILLORBA EST,CASELLO,R86,0.134
*/3388  [3918],GALLERIA POZZUOLI 1 TANG.NA,CASELLO,R87,0.0
*/3389  [3919],GALLERIA POZZUOLI 2 MARE,CASELLO,R87,1.1
*/1092  [606],BIVIO BARI ZONA INDUSTRIALE,ALLACCIAMENTO,R88,0.0
*/3391  [3973],BIVIO BARI ZONA INDUSTRIALE/SS96,ALLACCIAMENTO,R88,0.8
1/5057  [71746],RACCORDO MONTECCHIO/A4,ALLACCIAMENTO,R89,0.0
1/609  [71747],MONTECCHIO MAGGIORE,CASELLO,R89,0.1
*/2297  [2713],SIENA CENTRO,CASELLO,RA3,0.0
*/2298  [2714],SIENA NORD,CASELLO,RA3,1.3
*/2299  [2715],BADESSE,CASELLO,RA3,5.9
*/2300  [2716],MONTERIGGIONI,CASELLO,RA3,10.4
*/2301  [2717],COLLE VAL D'ELSA SUD,CASELLO,RA3,15.6
*/2302  [2718],COLLE VAL D'ELSA NORD,CASELLO,RA3,18.8
*/2303  [2719],POGGIBONSI CENTRO,CASELLO,RA3,22.8
*/2304  [2720],POGGIBONSI NORD,CASELLO,RA3,25.1
*/2305  [2721],SAN DONATO IN POGGIO,CASELLO,RA3,35.6
*/2306  [2722],TAVARNELLE VAL DI PESA,CASELLO,RA3,40.5
*/2307  [2723],BARGINO,CASELLO,RA3,44.3
*/2308  [2724],SAN CASCIANO SUD,CASELLO,RA3,47.3
*/2309  [2725],SAN CASCIANO NORD,CASELLO,RA3,50.2
*/2310  [2726],IMPRUNETA - GREVE IN CHIANTI,CASELLO,RA3,53.0
*/2312  [2727],PIAZZALE FI CERTOSA,CASELLO,RA3,56.3
*/1262  [2012],FERRARA (NODO DIRAMAZ.RAVENNA/SS16 ADRIATICA PER/DA FERRARA),CASELLO,S16,0.0
*/1111  [307],NODO SS 16/DIRAMAZIONE RAVENNA,ALLACCIAMENTO,S16,0.1
*/1263  [2013],RAVENNA (NODO DIRAMAZ.RAVENNA/SS16 ADRIATICA PER/DA RAVENNA),CASELLO,S16,0.2
*/5048  [3037],SS1 AURELIA,ALLACCIAMENTO,S1S,95.5
*/1926  [2828],RIVA DEI TARQUINI (SS1 AURELIA PER/DA LIVORNO),CASELLO,S1S,102.3
*/3911  [3038],TORRE DI MAREMMA,CASELLO,S1S,105.5
*/1876  [2671],DONORATICO,CASELLO,S1S,264.0
*/1877  [2672],CECINA SUD,CASELLO,S1S,275.6
*/1878  [2673],CECINA CENTRO,CASELLO,S1S,280.3
*/1879  [2674],CECINA NORD,CASELLO,S1S,282.1
*/1892  [2688],CAMBIO COMPETENZA ANAS/SAT,CASELLO,S1S,282.2
*/1928  [2833],ALL. SS1 / A12,ALLACCIAMENTO,S1S,283.6
*/1260  [2008],BIVIO RACCORDO SA-AV/A3 SA-RC,ALLACCIAMENTO,S30,0.0
*/1549  [2277],BARONISSI,CASELLO,S30,4.6
*/1550  [2278],LANCUSI (BIVIO A30/RACCORDO SALERNO-AVELLINO PER/DA SALERNO),CASELLO,S30,7.1
*/1174  [716],BIVIO RACCORDO SA-AV/A30 CE-SA,ALLACCIAMENTO,S30,8.4
*/1551  [2279],FISCIANO (BIVIO A30/RACCORDO SALERNO-AVELLINO PER/DA AVELLINO),CASELLO,S30,9.1
*/1552  [2280],MONTORO INFERIORE,CASELLO,S30,13.4
*/1553  [2281],TORCHIATI,CASELLO,S30,16.3
*/1554  [2282],SOLOFRA,CASELLO,S30,19.6
*/1555  [2283],SERINO,CASELLO,S30,23.0
*/1261  [2009],AVELLINO,CASELLO,S30,30.0
*/1384  [2081],LA SPEZIA (BIVIO SP 331 PER/DA LA SPEZIA),CASELLO,S31,0.0
*/1383  [2080],BIVIO SS 331/RACCORDO LERICI,ALLACCIAMENTO,S31,0.1
*/1385  [2082],LERICI (BIVIO SP 331 PER/DA LERICI),CASELLO,S31,0.2
*/1291  [94],GRAVELLONA TOCE (BIVIO A26/SS 33 DEL SEMPIONE PER/DA GRAVELLONA TOCE),ALLACCIAMENTO,S33,0.0
*/1290  [27],BIVIO SS 33/A26 TRAFORI,ALLACCIAMENTO,S33,0.1
*/1293  [96],ORNAVASSO (BIVIO A26/SS 33 DEL SEMPIONE PER/DA ORNAVASSO),CASELLO,S33,0.2
*/1291  [94],GRAVELLONA TOCE (BIVIO A26/SS 34 DEL LAGO MAGGIORE PER/DA GRAVELLONA TOCE),ALLACCIAMENTO,S34,0.0
*/1289  [26],BIVIO SS 34/A26 TRAFORI,ALLACCIAMENTO,S34,0.1
*/1292  [95],VERBANIA (BIVIO A26/SS 34 DEL LAGO MAGGIORE PER/DA VERBANIA),CASELLO,S34,0.2
*/1311  [114],SESTO SAN GIOVANNI (BIVIO TANG. NORD/SP 58 MONZA CENTRO PER/DA SESTO S.GIOVANNI),CASELLO,S36,0.0
*/1304  [107],BIVIO SP 58/TANGENZIALE NORD MILANO,ALLACCIAMENTO,S36,0.1
*/1312  [115],MONZA CENTRO (BIVIO TANG. NORD/SP 58 MONZA CENTRO PER/DA MONZA),CASELLO,S36,0.2
*/1357  [2052],CENTRO DIREZIONALE NAPOLI (NODO NAPOLI CENTRO DIREZIONALE PER/DA NA CENTRO DIR.),CASELLO,S62,0.0
*/1355  [2050],NODO NAPOLI CENTRO DIREZIONALE,ALLACCIAMENTO,S62,0.5
*/1356  [2051],POMIGLIANO (NODO NAPOLI CENTRO DIREZIONALE PER/DA POMIGLIANO),CASELLO,S62,1.0
*/1741  [2503],BIVIO RACCORDO A24 ROMA-TERAMO/SS80,ALLACCIAMENTO,S80,84.2
*/1742  [2504],BELLANTE,CASELLO,S80,87.6
*/1743  [2505],NOTARESCO,CASELLO,S80,91.3
*/1744  [2506],MOSCIANO (GIULIANOVA PER/DA S.G.C. TERAMO-MARE),CASELLO,S80,94.4
1/60  [642],GIULIANOVA,ALLACCIAMENTO,S80,95.5
*/3393  [3975],SVINCOLO SP54 (BIVIO BARI ZONA INDUSTRIALE/SS96 PER/DA ALTAMURA),CASELLO,S96,117.5
*/3391  [3973],SVINCOLO BARI ZONA INDUSTRIALE,ALLACCIAMENTO,S96,118.4
*/3392  [3974],SVINCOLO LAMA ROSSA (BIVIO BARI ZONA INDUSTRIALE/SS96 PER/DA BARI),CASELLO,S96,119.3
*/1252  [2000],VILLA LITERNO (NODO A1/VILLA LITERNO-POMIGLIANO PER/DA VILLALITERNO),CASELLO,SAS,0.0
*/1297  [1002],BIVIO V.LITERNO-POMIGLIANO/A1 MI-NA,ALLACCIAMENTO,SAS,0.1
*/1253  [2001],POMIGLIANO (NODO A1/VILLA LITERNO-POMIGLIANO PER/DA POMIGLIANO),CASELLO,SAS,0.2
*/1411  [2128],VIALE CERTOSA,CASELLO,SC1,0.0
*/1409  [2126],BIVIO V.LE CERTOSA/RACCORDO A4 TS,ALLACCIAMENTO,SC1,0.3
*/1146  [148],NODO A4/A8 MILANO-VARESE,ALLACCIAMENTO,SC1,0.6
*/1258  [2006],VARESE (GAZZADA PER/DA BUGUGGIATE),CASELLO,SC5,0.0
*/1207  [275],BIVIO SC VA-GAZZADA/A8 MI-VA,ALLACCIAMENTO,SC5,0.1
*/1376  [2073],FIRENZE,CASELLO,SGC,0.0
*/1467  [2165],FIRENZE VIADOTTO INDIANO (BIVIO A1/FIRENZE-PISA-LIVORNO PER/DA FIRENZE),CASELLO,SGC,0.3
*/1692  [2446],FIRENZE SCANDICCI,ALLACCIAMENTO,SGC,2.6
*/1443  [2166],SGC SCANDICCI (BIVIO A1/FIRENZE-PISA-LIVORNO PER/DA LIVORNO),CASELLO,SGC,3.2
*/1444  [2167],LASTRA A SIGNA,CASELLO,SGC,5.8
11278,LASTRA A SIGNA,DISTRIBUTORE,SGC,10.2
*/1445  [2168],GINESTRA FIORENTINA,CASELLO,SGC,15.2
*/1446  [2169],MONTELUPO FIORENTINO,CASELLO,SGC,19.6
*/1447  [2170],EMPOLI EST,CASELLO,SGC,21.9
*/1736  [2472],EMPOLI,CASELLO,SGC,27.3
*/1448  [2171],EMPOLI OVEST,CASELLO,SGC,29.4
11280,SAN MINIATO,DISTRIBUTORE,SGC,31.84
*/1449  [2172],SAN MINIATO,CASELLO,SGC,35.0
*/1450  [2173],SANTA CROCE SULL'ARNO,CASELLO,SGC,38.3
*/1451  [2174],MONTOPOLI VALDARNO,CASELLO,SGC,44.1
*/1452  [2175],PONTEDERA EST,CASELLO,SGC,50.5
25846,VALDERA,DISTRIBUTORE,SGC,54.1
*/1453  [2176],PONTEDERA OVEST,CASELLO,SGC,55.5
11282,PONTEDERA NORD,DISTRIBUTORE,SGC,56.85
*/1454  [2177],BIVIO SGC FI-PI-LI/DIRAMAZIONE PISA,ALLACCIAMENTO,SGC,58.2
*/1455  [2178],LAVORIA,CASELLO,SGC,61.9
11284,GRECCIANO NORD,DISTRIBUTORE,SGC,64.6
*/1456  [2179],VICARELLO (BIVIO SGC FIRENZE-LIVORNO PER/DA FIRENZE),CASELLO,SGC,67.2
*/1457  [2180],BIVIO SGC FI-PI-LI/A12COLLESALVETTI,ALLACCIAMENTO,SGC,68.8
25917,MORTAIOLO NORD,DISTRIBUTORE,SGC,70.7
*/1458  [2181],INTERPORTO TOSCANO EST (BIVIO SGC FIRENZE-LIVORNO PER/DA LIVORNO),CASELLO,SGC,72.3
*/1459  [2182],INTERPORTO TOSCANO OVEST,CASELLO,SGC,75.3
*/1460  [2183],BIVIO SGC FI-LI/A12 GENOVA-LIVORNO,ALLACCIAMENTO,SGC,76.4
*/1461  [2184],LIVORNO AURELIA,CASELLO,SGC,77.2
*/1561  [2185],LIVORNO PORTO,CASELLO,SGC,79.4
*/1558  [2286],TIRRENIA,CASELLO,SGC,80.0
*/1559  [2287],DARSENA TOSCANA EST,CASELLO,SGC,80.9
*/1380  [2077],LIVORNO SGC,CASELLO,SGC,81.5
*/1171  [3935],INIZIO RACCORDO A24ROMA-TERAMO/SS80,ALLACCIAMENTO,SGI,0.0
*/1740  [2502],SAN NICOLÒ A TORDINO (BIVIO A24/SS 80 (SGC GIULIANOVA) PER/DA S.P. EX S.S.80),CASELLO,SGI,4.1
*/1741  [2503],FINE RACCORDO A24 ROMA-TERAMO/SS80,ALLACCIAMENTO,SGI,6.0
*/1422  [2146],PASSY-SAINT GERVAIS (AREA MERCI PASSY PER/DA PASSY - ST. GERVAIS),CASELLO,SMB,60.0
*/1423  [2147],AREA MERCI TRAFORO MONTE BIANCO (RIENTRO ROUTE NATIONALE 205 PER/DA PASSY - ST. GERVAIS),ALLACCIAMENTO,SMB,61.0
*/1425  [2149],USCITA MERCI TRAFORO MONTE BIANCO (AREA MERCI PASSY PER/DA MONTE BIANCO),ALLACCIAMENTO,SMB,61.8
*/1426  [2150],VIGIE (RIENTRO ROUTE NATIONALE 205 PER/DA MONTE BIANCO),CASELLO,SMB,78.0
*/1165  [173],BIVIO RN205/TRAFORO MONTE BIANCO,ALLACCIAMENTO,SMB,82.0
*/1256  [2004],BIVIO SP 1/SS 7 (NODO A1/SP1 CASORIA PER/DA STRADA STATALE 7 APPIA),CASELLO,SP1,0.0
*/1083  [684],NODO SP 1 CASORIA/A1 MILANO-NAPOLI (BIVIO SP 1 CASORIA PER/DA STRADA STATALE 7 APPIA),ALLACCIAMENTO,SP1,0.1
*/1243  [1805],BIVIO SP1/RACCORDO PER CAPODICHINO (NODO A1/SP1 CASORIA PER/DA CASORIA),ALLACCIAMENTO,SP1,2.0
*/1257  [2005],CASORIA (BIVIO SP 1 CASORIA PER/DA CASORIA),CASELLO,SP1,2.5
*/1346  [2038],MELEGNANO,CASELLO,SP2,0.0
*/1345  [2039],BINASCO,CASELLO,SP2,1.0
*/2491  [2762],SVINCOLO ORIGGIO-UBOLDO PER ORIGGIO,CASELLO,SP3,0.25
*/2492  [2763],SVINCOLO ORIGGIO-UBOLDO PER UBOLDO,CASELLO,SP3,0.4
1/5057  [71746],NODO SPV PEDEMONTANA/A4,ALLACCIAMENTO,SPV,0.0
1/550  [70816],MONTECCHIO MAGGIORE SUD,CASELLO,SPV,1.155
1/551  [70817],MONTECCHIO MAGGIORE NORD,CASELLO,SPV,5.307
1/552  [70818],VALLE AGNO,CASELLO,SPV,13.827
1/553  [70819],MALO,CASELLO,SPV,23.475
1/5050  [70832],ALL.SPV/VALDASTICO,ALLACCIAMENTO,SPV,29.056
1/556  [70821],BREGANZE,CASELLO,SPV,34.337
1/557  [70822],COLCERESA-MASON-MAROSTICA,CASELLO,SPV,41.614
1/558  [70823],BASSANO OVEST,CASELLO,SPV,47.962
1/559  [70824],BASSANO EST-ROSA',CASELLO,SPV,52.642
1/560  [70825],LORIA-MUSSOLENTE,CASELLO,SPV,56.172
1/561  [70826],RIESE PIO X,CASELLO,SPV,59.674
1/562  [70827],ALTIVOLE,CASELLO,SPV,68.841
1/563  [70828],MONTEBELLUNA,CASELLO,SPV,79.445
1/564  [70829],POVEGLIANO,CASELLO,SPV,87.701
1/565  [70830],SPRESIANO-VILLORBA INTERNA,CASELLO,SPV,93.265
1/566  [70831],TREVISO SPV-A27,CASELLO,SPV,93.266
1/567  [70755],TREVISO A27-SPV,CASELLO,SPV,93.267
1/5056  [70754],RACC SPRESIANO A27,ALLACCIAMENTO,SPV,93.4
1/5054  [70751],NODO SPV/A27,ALLACCIAMENTO,SPV,94.363
35/303  [2820],ROSIGNANO,ALLACCIAMENTO,SS1,287.1
*/1929  [2834],INNESTO SR206/A12,CASELLO,SS1,287.2
*/1931  [2835],BIVIO A12/SS1,CASELLO,SS1,287.7
*/1893  [2689],CAMBIO COMPETENZA SAT/ANAS,CASELLO,SS1,287.9
*/1881  [2676],ROSIGNANO MARITTIMO,CASELLO,SS1,291.0
*/1882  [2677],ROSIGNANO SOLVAY,CASELLO,SS1,293.2
*/1883  [2678],CASTIGLIONCELLO,CASELLO,SS1,296.1
*/1884  [2679],INGRESSO DEL MAROCCONE,CASELLO,SS1,307.0
*/1885  [2680],MONTENERO,CASELLO,SS1,311.1
*/1886  [2681],LIVORNO SUD,CASELLO,SS1,313.4
*/1887  [2682],LIVORNO CENTRO,CASELLO,SS1,316.9
*/1888  [2683],COLLESALVETTI,CASELLO,SS1,317.8
*/1889  [2684],LIVORNO ZONA INDUSTRIALE,CASELLO,SS1,318.1
*/1890  [2685],CAMBIO COMPETENZA SAT/SALT,CASELLO,SS1,318.7
*/1374  [2071],BIVIO SS 1/RACCORDO PISA CENTRO,ALLACCIAMENTO,SS1,319.9
*/1891  [2686],STAGNO,CASELLO,SS1,320.3
*/1264  [2014],TARANTO/SS 7 (BIVIO A14/SS7 APPIA PER/DA TARANTO),CASELLO,SS7,0.0
*/1178  [695],BIVIO SS 7/A14 BOLOGNA-TARANTO,ALLACCIAMENTO,SS7,0.1
*/1265  [2015],BARI/SS 100 (BIVIO A14/SS7 APPIA PER/DA BARI),CASELLO,SS7,0.2
*/1390  [2102],BOLOGNA (SVINCOLO SS 9 VIA EMILIA PER/DA BOLOGNA),CASELLO,SS9,0.0
*/1317  [120],BIVIO SS 9/TANGENZIALE BOLOGNA,ALLACCIAMENTO,SS9,0.1
*/1391  [2103],MODENA (SVINCOLO SS 9 VIA EMILIA PER/DA MODENA),CASELLO,SS9,0.2
*/1290  [27],BIVIO SS 33 DEL SEMPIONE,ALLACCIAMENTO,SSD,0.0
*/1405  [2121],DOMODOSSOLA (BIVIO A26/SS 33 DEL SEMPIONE PER/DA DOMODOSSOLA),CASELLO,SSD,0.2
*/1014  [4036],INIZIO TG NORD DI TORINO/SITAF,ALLACCIAMENTO,T03,0.0
*/1811  [4058],SVINCOLO SR 25,CASELLO,T03,0.1
*/1812  [4059],ALPI GRAIE,CASELLO,T03,0.4
1106,RIVOLI SUD,DISTRIBUTORE,T03,0.8
9/417  [72009],BARRIERA DI BRUERE,CASELLO,T03,3.0
*/1220  [4027],ALLAC. TG NORD TO/TG SUD TO,ALLACCIAMENTO,T03,3.6
*/1046  [4042],SVINCOLO STRADA STATALE 24,CASELLO,T03,6.7
*/1813  [4060],SAVONERA,CASELLO,T03,7.75
*/1021  [4030],SVINCOLO C.SO REGINA MARGH.TA,CASELLO,T03,8.8
*/1032  [4031],SVINCOLO DI VENARIA TO,CASELLO,T03,12.2
*/1037  [4032],SVINCOLO DI BORGARO TO,CASELLO,T03,14.0
1113,STURA SUD,DISTRIBUTORE,T03,16.4
*/1044  [4039],RACC.AEROPORTO CASELLE/TG.N TO,ALLACCIAMENTO,T03,17.0
*/1050  [4023],ALL. TANG. NORD TO / DIR. A04,ALLACCIAMENTO,T03,18.0
*/1154  [4026],ALL. TANG. NORD TO / A05 TO-AO,ALLACCIAMENTO,T03,20.3
*/1221  [4024],ALLAC. TANG. SUD TORINO/A21,ALLACCIAMENTO,T05,0.0
*/1213  [4033],SVINCOLO DI SANTENA (TO),CASELLO,T05,0.2
9/416  [72010],BARRIERA DI TROFARELLO,CASELLO,T05,3.8
*/1830  [4064],VADO' SVINCOLO,CASELLO,T05,4.5
9/467  [72013],VADO',CASELLO,T05,4.7
*/1227  [4028],ALL.TG.S.TO/DIR.MONCAL.BAUDUC.,ALLACCIAMENTO,T05,6.6
*/1214  [4034],SVINCOLO SS20 TORINO,CASELLO,T05,9.7
1139,NICHELINO NORD,DISTRIBUTORE,T05,10.1
*/1218  [4043],SVINCOLO DEBOUCHE (TORINO),CASELLO,T05,13.3
*/1215  [4035],SVINCOLO CORSO STUPINIGI (TO),CASELLO,T05,15.2
*/1009  [4045],ALL.TG.S.TO/TO-PINEROLO DROSS0,ALLACCIAMENTO,T05,17.8
*/1678  [4051],S.I.T.O.,CASELLO,T05,21.3
*/1818  [4061],ALLAC. TANG.LE SUD TO / SP7,ALLACCIAMENTO,T05,24.6
*/1217  [4041],SVINCOLO CORSO FRANCIA (TO),CASELLO,T05,25.4
*/1220  [4027],ALLAC. TG NORD TO/TG SUD TO,ALLACCIAMENTO,T05,25.9
1/13  [36],BOLOGNA CASALECCHIO,ALLACCIAMENTO,T06,0.8
*/1392  [2053],SVINCOLO 1 NUOVA BAZZANESE,ALLACCIAMENTO,T06,1.1
*/1120  [37],SVINCOLO 2 BORGO PANIGALE,CASELLO,T06,3.4
*/1158  [1024],SVINCOLO 3 RAMO VERDE,ALLACCIAMENTO,T06,4.4
*/1737  [2473],SVINCOLO 4 VIA TRIUMVIRATO,CASELLO,T06,9.1
*/1121  [68],SVINCOLO 4 BIS AEROPORTO,CASELLO,T06,9.2
*/1123  [69],SVINCOLO 5 QUARTIERE LAME,CASELLO,T06,12.5
*/1125  [70],SVINCOLO 6 CASTELMAGGIORE,CASELLO,T06,13.8
*/1156  [71],BIVIO COMPLANARE BO/RACC. A13 BO-PD,ALLACCIAMENTO,T06,14.3
*/1128  [72],SVINCOLO 7 BOLOGNA CENTRO,CASELLO,T06,14.9
*/1114  [73],SVINCOLO 7BIS SS 64 FERRARA,CASELLO,T06,15.1
*/1115  [2041],SVINCOLO 8 VIA MICHELINO,CASELLO,T06,16.4
*/1721  [2463],SVINCOLO 8BIS VIALE EUROPA - CAAB,CASELLO,T06,16.5
*/1130  [74],SVINCOLO 9 SAN DONATO,CASELLO,T06,17.0
*/1132  [75],SVINCOLO 10 ZONA INDUSTRIALE ROVERI,CASELLO,T06,17.8
*/1133  [76],SVINCOLO 11 SAN VITALE,CASELLO,T06,19.0
*/1134  [77],SVINCOLO 11BIS VIA ENRICO MATTEI,CASELLO,T06,19.3
*/1135  [78],SVINCOLO 12 SS65 DELLA FUTA,CASELLO,T06,20.6
*/1136  [79],SVINCOLO 13 SS9 VIA EMILIA,CASELLO,T06,21.7
*/1696  [2456],IDICE,CASELLO,T06,22.0
1/41  [297],BOLOGNA SAN LAZZARO,ALLACCIAMENTO,T06,22.2
*/1268  [2018],FOGGIA (BIVIO TANGENZIALE BARI PER/DA FOGGIA),CASELLO,T07,0.0
*/1153  [610],BIVIO TANG. BA/RACCORDO A14 BO-TA,ALLACCIAMENTO,T07,0.1
*/1269  [2019],BRINDISI (BIVIO TANGENZIALE BARI PER/DA BRINDISI),CASELLO,T07,0.2
1/505  [70760],UDINE SUD,ALLACCIAMENTO,T11,122.1
*/1666  [1934],SS 676,CASELLO,T11,122.4
*/5016  [1935],CC ANAS/AUTOVIE VENETE,CASELLO,T11,124.3
*/1665  [2405],BASALDELLA/S.OSVALDO,CASELLO,T11,124.4
*/1664  [2404],CORMOR,CASELLO,T11,126.3
*/1654  [2393],VIALE VENEZIA,CASELLO,T11,127.1
*/1655  [2394],VIALE CADORE,CASELLO,T11,128.5
*/1656  [2395],VIA MARTIGNACCO,CASELLO,T11,129.7
*/1657  [2396],VIA SPILIMBERGO,CASELLO,T11,130.1
*/1658  [2397],UDINE FIERA,CASELLO,T11,131.2
*/1659  [2398],VIA PAGNACCO,CASELLO,T11,133.1
*/1660  [2399],FELETTO UMBERTO,CASELLO,T11,133.8
*/1661  [2400],BIVIO TANGENZ. UDINE/RACCORDO A23,ALLACCIAMENTO,T11,134.0
*/1667  [2401],VIA MICHELANGELO BUONARROTI,CASELLO,T11,134.2
*/1662  [2402],ZONA INDUSTRIALE TAVAGNACCO,CASELLO,T11,134.8
*/1663  [2403],SS 13,CASELLO,T11,135.6
*/1745  [2507],SR 62,CASELLO,T12,0.0
*/1746  [2508],S. LUCIA,CASELLO,T12,1.0
*/1747  [2509],ALPO ZAI,CASELLO,T12,2.0
*/1748  [2510],VIGASIO,CASELLO,T12,3.0
*/3390  [3920],5 BIS,CASELLO,T12,4.5
*/1749  [2511],BORGO ROMA,CASELLO,T12,6.0
*/1750  [2512],BIVIO SS 434,CASELLO,T12,8.0
*/1751  [2513],CA' DEL BUE,CASELLO,T12,10.0
*/1752  [2514],NODO TANG. SUD/TANG. EST VERONA,ALLACCIAMENTO,T12,12.0
*/1753  [2515],BIVIO RACCORDO PORCILLANA,ALLACCIAMENTO,T12,13.3
*/1754  [2516],VAGO,CASELLO,T12,16.0
1/612  [925],VERONA EST,ALLACCIAMENTO,T13,0.0
*/1752  [2514],NODO TANG. EST/TANG. SUD VERONA,ALLACCIAMENTO,T13,0.3
*/1755  [2517],LOC. SORGENTE,CASELLO,T13,1.0
*/1756  [2518],BIVIO SR 11,CASELLO,T13,2.0
*/1757  [2519],BORGO VENEZIA,CASELLO,T13,4.0
*/1758  [2520],MONTORIO,CASELLO,T13,6.0
*/1759  [2521],POIANO,CASELLO,T13,8.0
*/1797  [2555],INIZIO TANG.LE NORD DI PADOVA,ALLACCIAMENTO,T14,0.0
*/1769  [2531],LOC. VIA RENI,CASELLO,T14,2.0
*/1770  [2532],BIVIO SS 308,CASELLO,T14,5.0
