dtx,c_ads,nome,n_prg_str,n_prg_ram,n_prg_km,c_str,c_ram,c_ver_per,c_dir,t_des_str,t_des_ram,dir,cap,aspi,c_reg,c_soc,daDes,daDtx,daType,aaDes,aaDtx,c_unv_pnt_pri,c_unv_pnt_sec,aaType,carbCbrd,carbDesbrd,lon,lat,c_tip_dev,radius,position,autostrade_dtx,idImpianto,nome_impianto,Bandiera,Brand
10182,L11,ARRONE OVEST,40,46,8.5,A12,A92,S,S,A12 ROMA-CIVITAVECCHIA,A12 Roma-Civitavecchia-Tarquinia,ROMA,ROMA,S,12,6,Maccarese-Fregene,3841,SA,Allacciamento A12/ Roma Fiumicino,3840,442,14,,a1C7T0000007cplUAA,TAMOIL,12.25248,41.87338,ADS,33,"{'lat': 41.87338, 'lon': 12.25248, 'type': 'ADS', 'radius': 33}",10182,36294.0,ARRONE OVEST,Tamoil,TAMOIL
3852,L10,ARRONE EST,40,46,8.5,A12,A92,D,D,A12 ROMA-CIVITAVECCHIA,A12 Roma-Civitavecchia-Tarquinia,SS1 AURELIA,SS1 AURELIA,S,12,6,Allacciamento A12/ Roma Fiumicino,3840,,Maccarese-Fregene,3841,14,442,SA,a1C7T0000007cqAUAQ,SARNI OIL,12.25306,41.87385,ADS,34,"{'lat': 41.87385, 'lon': 12.25306, 'type': 'ADS', 'radius': 34}",3852,41426.0,ARRONE EST,Sarni Oil,SARNI OIL
10180,L21,TIRRENO OVEST,40,46,39.2,A12,A92,S,S,A12 ROMA-CIVITAVECCHIA,A12 Roma-Civitavecchia-Tarquinia,ROMA,ROMA,S,12,6,Santa Severa,3849,SL,Cerveteri-Ladispoli,3850,446,444,SL,a1C7T0000007cphUAA,Q8,11.96219,42.02966,ADS,62,"{'lat': 42.02966, 'lon': 11.96219, 'type': 'ADS', 'radius': 62}",10180,35430.0,TIRRENO OVEST,Q8,Q8
3843,L20,TIRRENO EST,40,46,39.2,A12,A92,D,D,A12 ROMA-CIVITAVECCHIA,A12 Roma-Civitavecchia-Tarquinia,SS1 AURELIA,SS1 AURELIA,S,12,6,Cerveteri-Ladispoli,3850,SL,Santa Severa,3849,444,446,SL,a1C7T0000007cpQUAQ,IP GRUPPO API,11.96278,42.03067,ADS,53,"{'lat': 42.03067, 'lon': 11.96278, 'type': 'ADS', 'radius': 53}",3843,3565.0,TIRRENO EST,Api-Ip,IP GRUPPO API
3846,L30,TOLFA EST,40,46,59.5,A12,A92,D,D,A12 ROMA-CIVITAVECCHIA,A12 Roma-Civitavecchia-Tarquinia,SS1 AURELIA,SS1 AURELIA,S,12,6,Civitavecchia Nord,3845,SL,S.S. 1 Aurelia,25259,449,2758,SL,a1CTk000000HIuzMAG,Esso,11.8242,42.12227,ADS,45,"{'lat': 42.12227, 'lon': 11.8242, 'type': 'ADS', 'radius': 45}",3846,36415.0,TOLFA EST,Sarni Oil,ESSO
568,391,MONTE DI QUIESA,44,43,73.3,A11,D11,D,D,A11 FIRENZE-PISA NORD,Diramazione A11-A12 Lucca-Viareggio,VIAREGGIO,VIAREGGIO,N,9,8,Lucca San Donato,572,SA,Massarosa,569,1133,9,SC,,,10.40818,43.8541,ADS,62,"{'lat': 43.8541, 'lon': 10.40818, 'type': 'ADS', 'radius': 62}",568,3823.0,MONTE DI QUIESA NORD,Api-Ip,IP GRUPPO API
159,K11,PERETOLA SUD,44,44,3.0,A11,A11,S,S,A11 FIRENZE-PISA NORD,A11 Firenze-Pisa nord,FIRENZE,FIRENZE,S,9,6,Allacciamento A11/Firenze Nord,158,,Sesto Fiorentino,157,1126,403,SL,a1C7T0000007cpHUAQ,ENI,11.1726,43.81885,ADS,34,"{'lat': 43.81885, 'lon': 11.1726, 'type': 'ADS', 'radius': 34}",159,3861.0,PERETOLA SUD,Agip Eni,AGIP ENI
10032,K10,PERETOLA NORD,44,44,3.0,A11,A11,D,D,A11 FIRENZE-PISA NORD,A11 Firenze-Pisa nord,PISA,PISA,S,9,6,Sesto Fiorentino,157,SL,Allacciamento A11/Firenze Nord,158,403,1126,,a1C7T0000007cpHUAQ,ENI,11.17362,43.81908,ADS,37,"{'lat': 43.81908, 'lon': 11.17362, 'type': 'ADS', 'radius': 37}",10032,53752.0,PERETOLA NORD,Agip Eni,AGIP ENI
145,K20,SERRAVALLE NORD,44,44,35.5,A11,A11,D,D,A11 FIRENZE-PISA NORD,A11 Firenze-Pisa nord,PISA,PISA,S,9,6,Pistoia,146,SC,Montecatini Terme,144,409,392,SC,a1C7T0000007cphUAA,Q8,10.8246,43.89142,ADS,36,"{'lat': 43.89142, 'lon': 10.8246, 'type': 'ADS', 'radius': 36}",145,3554.0,SERRAVALLE NORD,Q8,Q8
10030,K21,SERRAVALLE SUD,44,44,35.5,A11,A11,S,S,A11 FIRENZE-PISA NORD,A11 Firenze-Pisa nord,FIRENZE,FIRENZE,S,9,6,Montecatini Terme,144,SC,Pistoia,146,392,409,SC,a1C7T0000007cpQUAQ,IP GRUPPO API,10.82565,43.89117,ADS,38,"{'lat': 43.89117, 'lon': 10.82565, 'type': 'ADS', 'radius': 38}",10030,50907.0,SERRAVALLE SUD,Api-Ip,IP GRUPPO API
10031,K31,MIGLIARINO SUD,44,44,79.0,A11,A11,S,S,A11 FIRENZE-PISA NORD,A11 Firenze-Pisa nord,FIRENZE,FIRENZE,S,9,6,Allacciamento A11/A12,141,NC,Allacciamento A11/A12,11201,398,2142,NC,a1C7T0000007cqAUAQ,SARNI OIL,10.35587,43.79375,ADS,22,"{'lat': 43.79375, 'lon': 10.35587, 'type': 'ADS', 'radius': 22}",10031,48297.0,MIGLIARINO SUD,Sarni Oil,SARNI OIL
151,K30,MIGLIARINO NORD,44,44,79.0,A11,A11,D,D,A11 FIRENZE-PISA NORD,A11 Firenze-Pisa nord,PISA,PISA,S,9,6,Allacciamento A11/A12,11201,NC,Allacciamento A11/A12,141,2142,398,NC,a1C7T0000007cqAUAQ,SARNI OIL,10.35497,43.7938,ADS,30,"{'lat': 43.7938, 'lon': 10.35497, 'type': 'ADS', 'radius': 30}",151,50427.0,MIGLIARINO NORD,Sarni Oil,SARNI OIL
836,A55,FIRENZE NORD,44,99,4.6,A11,R11,D,D,A11 FIRENZE-PISA NORD,Raccordo A1-A11 - Firenze nord,AUTOSTRADA MILANO-NAPOLI,AUTOSTRADA MILANO-NAPOLI,S,9,6,Allacciamento R11/A11,835,,Firenze Nord,837,1126,382,SC,a1C7T0000007cqAUAQ,SARNI OIL,11.16032,43.83248,ADS,54,"{'lat': 43.83248, 'lon': 11.16032, 'type': 'ADS', 'radius': 54}",836,36724.0,FIRENZE NORD,Sarni Oil,SARNI OIL
181,412,MEDESANO OVEST,45,45,14.7,A15,A15,D,D,A15 PARMA-LA SPEZIA,A15 Parma-La Spezia,LA SPEZIA,LA SPEZIA,N,8,11,Parma Ovest,180,SC,Fornovo,195,651,557,SC,,,10.16247,44.7447,ADS,48,"{'lat': 44.7447, 'lon': 10.16247, 'type': 'ADS', 'radius': 48}",181,37044.0,MEDESANO OVEST,Agip Eni,AGIP ENI
10037,413,MEDESANO EST,45,45,14.7,A15,A15,S,S,A15 PARMA-LA SPEZIA,A15 Parma-La Spezia,PARMA,PARMA,N,8,11,Fornovo,195,SC,Parma Ovest,180,557,651,SC,,,10.16342,44.74405,ADS,44,"{'lat': 44.74405, 'lon': 10.16342, 'type': 'ADS', 'radius': 44}",10037,3562.0,MEDESANO EST,Esso,ESSO
10041,414,TUGO OVEST,45,45,54.3,A15,A15,D,D,A15 PARMA-LA SPEZIA,A15 Parma-La Spezia,LA SPEZIA,LA SPEZIA,N,9,11,Berceto,194,SC,Pontremoli,196,559,561,SC,,,9.93955,44.48672,ADS,43,"{'lat': 44.48672, 'lon': 9.93955, 'type': 'ADS', 'radius': 43}",10041,53111.0,TUGO OVEST,Q8,Q8
193,415,TUGO EST,45,45,54.3,A15,A15,S,S,A15 PARMA-LA SPEZIA,A15 Parma-La Spezia,PARMA,PARMA,N,8,11,Pontremoli,196,SC,Berceto,194,561,559,SC,,,9.93975,44.48565,ADS,45,"{'lat': 44.48565, 'lon': 9.93975, 'type': 'ADS', 'radius': 45}",193,29996.0,TUGO EST,Api-Ip,IP GRUPPO API
10038,416,MONTAIO OVEST,45,45,65.3,A15,A15,D,D,A15 PARMA-LA SPEZIA,A15 Parma-La Spezia,LA SPEZIA,LA SPEZIA,N,9,11,Berceto,194,SC,Pontremoli,196,559,561,SC,,,9.8709,44.4146,ADS,49,"{'lat': 44.4146, 'lon': 9.8709, 'type': 'ADS', 'radius': 49}",10038,37291.0,MONTAIO OVEST,Sarni Oil,SARNI OIL
183,417,MONTAIO EST,45,45,65.3,A15,A15,S,S,A15 PARMA-LA SPEZIA,A15 Parma-La Spezia,PARMA,PARMA,N,8,11,Pontremoli,196,SC,Berceto,194,561,559,SC,,,9.87316,44.41588,ADS,45,"{'lat': 44.41588, 'lon': 9.87316, 'type': 'ADS', 'radius': 45}",,,,,
10039,418,SAN BENEDETTO OVEST,45,45,79.7,A15,A15,D,D,A15 PARMA-LA SPEZIA,A15 Parma-La Spezia,LA SPEZIA,LA SPEZIA,N,9,11,Pontremoli,196,SC,Aulla,192,561,562,SC,,,9.92638,44.3117,ADS,46,"{'lat': 44.3117, 'lon': 9.92638, 'type': 'ADS', 'radius': 46}",10039,29505.0,S. BENEDETTO OVEST,Q8,Q8
184,419,SAN BENEDETTO EST,45,45,79.7,A15,A15,S,S,A15 PARMA-LA SPEZIA,A15 Parma-La Spezia,PARMA,PARMA,N,9,11,Aulla,192,SC,Pontremoli,196,562,561,SC,,,9.92735,44.31248,ADS,52,"{'lat': 44.31248, 'lon': 9.92735, 'type': 'ADS', 'radius': 52}",184,43569.0,S. BENEDETTO EST,Api-Ip,IP GRUPPO API
187,390,MELARA EST,45,45,106.1,A15,A15,S,S,A15 PARMA-LA SPEZIA,A15 Parma-La Spezia,PARMA,PARMA,N,7,8,allacciamento A15-raccordo Lerici Porto Est,190,,Fornola,188,590,585,SL,,,9.8798,44.11572,ADS,37,"{'lat': 44.11572, 'lon': 9.8798, 'type': 'ADS', 'radius': 37}",187,3746.0,MELARA EST,Agip Eni,AGIP ENI
10072,146,COLLE TASSO NORD,48,48,10.3,A24,A24,S,S,A24 ROMA-TERAMO,A24 Roma L'Aquila-Teramo,ROMA,ROMA,N,12,5,allacciamento A1,357,NC,Lunghezza,359,33,665,SC,,,12.73837,41.92762,ADS,28,"{'lat': 41.92762, 'lon': 12.73837, 'type': 'ADS', 'radius': 28}",10072,3897.0,COLLE TASSO NORD,Tamoil,TAMOIL
358,145,COLLE TASSO SUD,48,48,10.5,A24,A24,D,D,A24 ROMA-TERAMO,A24 Roma L'Aquila-Teramo,TERAMO,TERAMO,N,12,5,Lunghezza,359,SC,allacciamento A1,357,665,33,NC,,,12.73844,41.92701,ADS,37,"{'lat': 41.92701, 'lon': 12.73844, 'type': 'ADS', 'radius': 37}",358,30022.0,COLLE TASSO SUD,Agip Eni,AGIP ENI
348,147,CIVITA SUD,48,48,47.7,A24,A24,D,D,A24 ROMA-TERAMO,A24 Roma L'Aquila-Teramo,TERAMO,TERAMO,N,13,5,Vicovaro-Mandela,347,SC,Carsoli Oricola,349,666,636,SC,,,13.03713,42.0661,ADS,54,"{'lat': 42.0661, 'lon': 13.03713, 'type': 'ADS', 'radius': 54}",348,44198.0,CIVITA SUD,Api-Ip,IP GRUPPO API
10071,148,CIVITA NORD,48,48,47.7,A24,A24,S,S,A24 ROMA-TERAMO,A24 Roma L'Aquila-Teramo,ROMA,ROMA,N,12,5,Carsoli Oricola,349,SC,Vicovaro-Mandela,347,636,666,SC,,,13.03795,42.06727,ADS,41,"{'lat': 42.06727, 'lon': 13.03795, 'type': 'ADS', 'radius': 41}",10071,36852.0,CIVITA NORD,Q8,Q8
366,150,VALLE ATERNO NORD,48,48,99.1,A24,A24,S,S,A24 ROMA-TERAMO,A24 Roma L'Aquila-Teramo,ROMA,ROMA,N,13,5,L'Aquila Ovest,351,SC,Tornimparte,350,735,733,SC,,,13.35355,42.34745,ADS,70,"{'lat': 42.34745, 'lon': 13.35355, 'type': 'ADS', 'radius': 70}",366,38941.0,VALLE ATERNO NORD,Tamoil,TAMOIL
10073,149,VALLE ATERNO SUD,48,48,99.1,A24,A24,D,D,A24 ROMA-TERAMO,A24 Roma L'Aquila-Teramo,TERAMO,TERAMO,N,13,5,Tornimparte,350,SC,L'Aquila Ovest,351,733,735,SC,,,13.35321,42.34638,ADS,43,"{'lat': 42.34638, 'lon': 13.35321, 'type': 'ADS', 'radius': 43}",10073,3836.0,VALLE ATERNO SUD,Api-Ip,IP GRUPPO API
24890,143,TIBURTINA SUD,48,49,5.7,A24,D28,S,S,A24 ROMA-TERAMO,A24 Roma L'Aquila-Teramo,G.R.A.,G.R.A.,N,12,5,Portonaccio-Galla Placidia,621,SL,Via Fiorentini,619,671,662,SL,,,12.5495,41.90072,ADS,36,"{'lat': 41.90072, 'lon': 12.5495, 'type': 'ADS', 'radius': 36}",24890,48981.0,TIBURTINO SUD,Q8,Q8
24889,144,LA RUSTICA,48,49,6.3,A24,D28,D,D,A24 ROMA-TERAMO,A24 Roma L'Aquila-Teramo,TANGENZIALE EST,TANGENZIALE EST,N,12,5,allacciamento Grande Raccordo Anulare,622,,Via Togliatti,624,432,664,SL,,,12.60292,41.9163,ADS,33,"{'lat': 41.9163, 'lon': 12.60292, 'type': 'ADS', 'radius': 33}",24889,48564.0,LA RUSTICA NORD,Q8,Q8
10074,151,MONTE VELINO SUD,49,49,81.6,A25,A25,D,D,A25 TORANO-PESCARA,A25 Torano-Pescara,PESCARA,PESCARA,N,13,5,allacciamento A24,377,NC,Magliano dei Marsi,375,732,743,SC,,,13.3464,42.09384,ADS,45,"{'lat': 42.09384, 'lon': 13.3464, 'type': 'ADS', 'radius': 45}",10074,3516.0,MONTE VELINO SUD,Sarni Oil,SARNI OIL
376,152,MONTE VELINO NORD,49,49,81.6,A25,A25,S,S,A25 TORANO-PESCARA,A25 Torano-Pescara,AUTOST. ROMA-TERAMO,AUTOST. ROMA-TERAMO,N,13,5,Magliano dei Marsi,375,SC,allacciamento A24,377,743,732,NC,,,13.34645,42.09478,ADS,40,"{'lat': 42.09478, 'lon': 13.34645, 'type': 'ADS', 'radius': 40}",376,39805.0,MONTE VELINO NORD,Sarni Oil,SARNI OIL
10075,153,BRECCIAROLA SUD,49,49,174.9,A25,A25,D,D,A25 TORANO-PESCARA,A25 Torano-Pescara,PESCARA,PESCARA,N,13,5,Scafa-Alanno,380,SC,Chieti,383,658,668,SC,,,14.08717,42.32544,ADS,29,"{'lat': 42.32544, 'lon': 14.08717, 'type': 'ADS', 'radius': 29}",10075,37345.0,BRECCIAROLA SUD,Q8,Q8
384,154,BRECCIAROLA NORD,49,49,174.9,A25,A25,S,S,A25 TORANO-PESCARA,A25 Torano-Pescara,AUTOST. ROMA-TERAMO,AUTOST. ROMA-TERAMO,N,13,5,Chieti,383,SC,Scafa-Alanno,380,668,658,SC,,,14.08614,42.32589,ADS,46,"{'lat': 42.32589, 'lon': 14.08614, 'type': 'ADS', 'radius': 46}",384,37292.0,BRECCIAROLA NORD,Q8,Q8
10044,P11,VESUVIO SUD,50,50,4.5,A16,A16,D,D,A16 NAPOLI-CANOSA,A16 Napoli-Canosa,CANOSA,CANOSA,S,15,6,Allacciamento A16/A1,210,,Pomigliano d'Arco,208,722,785,SA,a1C7T0000007cqAUAQ,SARNI OIL,14.37264,40.90164,ADS,32,"{'lat': 40.90164, 'lon': 14.37264, 'type': 'ADS', 'radius': 32}",10044,35472.0,VESUVIO SUD,Sarni Oil,SARNI OIL
209,P10,VESUVIO NORD,50,50,4.5,A16,A16,S,S,A16 NAPOLI-CANOSA,A16 Napoli-Canosa,NAPOLI,NAPOLI,S,15,6,Pomigliano d'Arco,208,SA,Allacciamento A16/A1,210,785,722,,a1C7T0000007cplUAA,TAMOIL,14.37252,40.9023,ADS,40,"{'lat': 40.9023, 'lon': 14.37252, 'type': 'ADS', 'radius': 40}",209,35471.0,VESUVIO NORD,Tamoil,TAMOIL
199,P20,IRPINIA NORD,50,50,44.2,A16,A16,S,S,A16 NAPOLI-CANOSA,A16 Napoli-Canosa,NAPOLI,NAPOLI,S,15,6,Avellino Est,201,SC,Avellino Ovest,197,699,788,SC,a1C7T0000007cplUAA,TAMOIL,14.78272,40.9264,ADS,40,"{'lat': 40.9264, 'lon': 14.78272, 'type': 'ADS', 'radius': 40}",199,3686.0,IRPINIA NORD,Tamoil,TAMOIL
10042,P21,IRPINIA SUD,50,50,44.2,A16,A16,D,D,A16 NAPOLI-CANOSA,A16 Napoli-Canosa,CANOSA,CANOSA,S,15,6,Avellino Ovest,197,SC,Avellino Est,201,788,699,SC,a1C7T0000007cpQUAQ,IP GRUPPO API,14.78388,40.92609,ADS,41,"{'lat': 40.92609, 'lon': 14.78388, 'type': 'ADS', 'radius': 41}",10042,60755.0,IRPINIA SUD,Api-Ip,IP GRUPPO API
10047,P31,MIRABELLA SUD,50,50,77.3,A16,A16,D,D,A16 NAPOLI-CANOSA,A16 Napoli-Canosa,CANOSA,CANOSA,S,15,6,Benevento,200,SC,Grottaminarda,215,700,702,SC,a1C7T0000007cphUAA,Q8,15.0141,41.06008,ADS,43,"{'lat': 41.06008, 'lon': 15.0141, 'type': 'ADS', 'radius': 43}",10047,46379.0,MIRABELLA SUD,Q8,Q8
216,P30,MIRABELLA NORD,50,50,77.3,A16,A16,S,S,A16 NAPOLI-CANOSA,A16 Napoli-Canosa,NAPOLI,NAPOLI,S,15,6,Grottaminarda,215,SC,Benevento,200,702,700,SC,a1C7T0000007cqAUAQ,SARNI OIL,15.01413,41.06082,ADS,34,"{'lat': 41.06082, 'lon': 15.01413, 'type': 'ADS', 'radius': 34}",216,35467.0,MIRABELLA NORD,Sarni Oil,SARNI OIL
214,P40,CALAGGIO NORD,50,50,106.5,A16,A16,S,S,A16 NAPOLI-CANOSA,A16 Napoli-Canosa,NAPOLI,NAPOLI,S,15,6,Lacedonia,203,SC,Vallata,202,705,703,SC,a1C7T0000007cplUAA,TAMOIL,15.31572,41.06648,ADS,36,"{'lat': 41.06648, 'lon': 15.31572, 'type': 'ADS', 'radius': 36}",214,37312.0,CALAGGIO NORD,Tamoil,TAMOIL
10046,P41,CALAGGIO SUD,50,50,106.5,A16,A16,D,D,A16 NAPOLI-CANOSA,A16 Napoli-Canosa,CANOSA,CANOSA,S,15,6,Vallata,202,SC,Lacedonia,203,703,705,SC,a1C7T0000007cpHUAQ,ENI,15.3147,41.06508,ADS,42,"{'lat': 41.06508, 'lon': 15.3147, 'type': 'ADS', 'radius': 42}",10046,3518.0,CALAGGIO SUD,Agip Eni,AGIP ENI
10043,P51,TORRE ALEMANNA SUD,50,50,137.59,A16,A16,D,D,A16 NAPOLI-CANOSA,A16 Napoli-Canosa,CANOSA,CANOSA,S,17,6,Candela,213,SC,Cerignola Ovest,205,696,604,SC,a1CTk000000HIuzMAG,Esso,15.63267,41.17822,ADS,47,"{'lat': 41.17822, 'lon': 15.63267, 'type': 'ADS', 'radius': 47}",10043,47238.0,TORRE ALEMANNA SUD,Esso,ESSO
10045,P61,OFANTO SUD,50,50,153.1,A16,A16,D,D,A16 NAPOLI-CANOSA,A16 Napoli-Canosa,CANOSA,CANOSA,S,17,6,Candela,213,SC,Cerignola Ovest,205,696,604,SC,a1C7T0000007cqAUAQ,SARNI OIL,15.81287,41.19181,ADS,28,"{'lat': 41.19181, 'lon': 15.81287, 'type': 'ADS', 'radius': 28}",10045,35463.0,OFANTO SUD,Sarni Oil,SARNI OIL
212,P60,OFANTO NORD,50,50,153.1,A16,A16,S,S,A16 NAPOLI-CANOSA,A16 Napoli-Canosa,NAPOLI,NAPOLI,S,17,6,Cerignola Ovest,205,SC,Candela,213,604,696,SC,a1C7T0000007cqAUAQ,SARNI OIL,15.81217,41.19227,ADS,38,"{'lat': 41.19227, 'lon': 15.81217, 'type': 'ADS', 'radius': 38}",212,52856.0,OFANTO NORD,Sarni Oil,SARNI OIL
472,Z10,TRE PONTI EST,51,51,16.4,A30,A30,S,S,A30 CASERTA-SALERNO,A30 Caserta-Salerno,CASERTA,CASERTA,S,15,6,Nola,473,SC,Allacciamento A30/A1,464,709,707,NC,a1CTk000000HIuzMAG,Esso,14.47105,40.95298,ADS,61,"{'lat': 40.95298, 'lon': 14.47105, 'type': 'ADS', 'radius': 61}",472,35470.0,TRE PONTI EST,Esso,ESSO
10087,Z11,TRE PONTI OVEST,51,51,16.4,A30,A30,D,D,A30 CASERTA-SALERNO,A30 Caserta-Salerno,SALERNO,SALERNO,S,15,6,Allacciamento A30/A1,464,NC,Nola,473,707,709,SC,a1CTk000000HIuzMAG,Esso,14.47139,40.95157,ADS,45,"{'lat': 40.95157, 'lon': 14.47139, 'type': 'ADS', 'radius': 45}",10087,22319.0,TRE PONTI OVEST,Esso,ESSO
10086,Z21,ANGIOINA OVEST,51,51,33.4,A30,A30,D,D,A30 CASERTA-SALERNO,A30 Caserta-Salerno,SALERNO,SALERNO,S,15,6,Palma Campania,24712,SC,Sarno,470,2435,712,SC,a1C7T0000007cplUAA,TAMOIL,14.56739,40.8276,ADS,61,"{'lat': 40.8276, 'lon': 14.56739, 'type': 'ADS', 'radius': 61}",10086,3680.0,ANGIOINA OVEST,Tamoil,TAMOIL
1131,468,ANTICA CAMPANA OVEST,52,52,3.5,A56,A56,S,S,A56 TANGENZIALE DI NAPOLI,Tangenziale Napoli,POZZUOLI,POZZUOLI,N,15,23,Astroni,1132,BA,Inizio Tangenziale di Napoli,1135,57,55,SL,,,14.12003,40.83747,ADS,50,"{'lat': 40.83747, 'lon': 14.12003, 'type': 'ADS', 'radius': 50}",1131,32209.0,ANTICA CAMPANA OVEST,Sarni Oil,SARNI OIL
11218,493,ANTICA CAMPANA EST,52,52,3.5,A56,A56,D,D,A56 TANGENZIALE DI NAPOLI,Tangenziale Napoli,ALLACC. DIRAMAZIONE CAPODICHINO,ALLACC. DIRAMAZIONE CAPODICHINO,N,15,23,Via Campana,11226,SL,Astroni,1132,2156,57,BA,,,14.11988,40.83764,ADS,51,"{'lat': 40.83764, 'lon': 14.11988, 'type': 'ADS', 'radius': 51}",11218,32152.0,ANTICA CAMPANA EST,Esso,ESSO
10118,469,AGNANO EST,52,52,8.2,A56,A56,D,D,A56 TANGENZIALE DI NAPOLI,Tangenziale Napoli,ALLACC. DIRAMAZIONE CAPODICHINO,ALLACC. DIRAMAZIONE CAPODICHINO,N,15,23,Agnano,1133,SA,Fuorigrotta,1129,58,60,SA,,,14.17053,40.83923,ADS,43,"{'lat': 40.83923, 'lon': 14.17053, 'type': 'ADS', 'radius': 43}",10118,42903.0,AGNANO EST,Sarni Oil,SARNI OIL
1119,470,AGNANO OVEST,52,52,8.2,A56,A56,S,S,A56 TANGENZIALE DI NAPOLI,Tangenziale Napoli,POZZUOLI,POZZUOLI,N,15,23,Fuorigrotta,1129,SA,Agnano,1133,60,58,SA,,,14.17058,40.84005,ADS,46,"{'lat': 40.84005, 'lon': 14.17058, 'type': 'ADS', 'radius': 46}",1119,22226.0,AGNANO OVEST,Agip Eni,AGIP ENI
1123,472,SCUDILLO OVEST,52,52,16.3,A56,A56,S,S,A56 TANGENZIALE DI NAPOLI,Tangenziale Napoli,POZZUOLI,POZZUOLI,N,15,23,Capodimonte,1124,SA,Arenella,11044,65,63,SA,,,14.24216,40.86566,ADS,27,"{'lat': 40.86566, 'lon': 14.24216, 'type': 'ADS', 'radius': 27}",1123,4023.0,SCUDILLO OVEST,Esso,ESSO
10119,471,SCUDILLO EST,52,52,16.3,A56,A56,D,D,A56 TANGENZIALE DI NAPOLI,Tangenziale Napoli,ALLACC. DIRAMAZIONE CAPODICHINO,ALLACC. DIRAMAZIONE CAPODICHINO,N,15,23,Arenella,11044,SA,Capodimonte,1124,63,65,SA,,,14.24337,40.86571,ADS,26,"{'lat': 40.86571, 'lon': 14.24337, 'type': 'ADS', 'radius': 26}",10119,35333.0,SCUDILLO EST,Api-Ip,IP GRUPPO API
11219,492,DOGANELLA OVEST,52,52,19.5,A56,A56,S,S,A56 TANGENZIALE DI NAPOLI,Tangenziale Napoli,ALLACC. DIRAMAZIONE CAPODICHINO,POZZUOLI,N,15,23,Capodichino-Napoli Est,1121,BA,Doganella,11224,67,2158,SL,,,14.27946,40.87252,ADS,22,"{'lat': 40.87252, 'lon': 14.27946, 'type': 'ADS', 'radius': 22}",11219,50584.0,DOGANELLA OVEST,Agip Eni,AGIP ENI
10516,408,TORRE ANNUNZIATA OVEST,53,53,21.3,A03,A3,D,D,A3 NAPOLI-SALERNO,A3 Napoli-Salerno,SALERNO,SALERNO,N,15,10,Torre Annunziata Sud,3616,SA,Pompei,3615,182,184,SA,,,14.47218,40.75174,ADS,16,"{'lat': 40.75174, 'lon': 14.47218, 'type': 'ADS', 'radius': 16}",10516,41777.0,TORRE ANNUNZIATA OVEST,Esso,ESSO
3618,411,ALFATERNA EST,53,53,40.0,A03,A3,S,S,A3 NAPOLI-SALERNO,A3 Napoli-Salerno,NAPOLI,NAPOLI,N,15,10,Cava de' Tirreni,3629,SA,Nocera Nord,24686,91,89,BA,,,14.67934,40.73328,ADS,32,"{'lat': 40.73328, 'lon': 14.67934, 'type': 'ADS', 'radius': 32}",3618,52750.0,ALFATERNA EST,Esso,ESSO
10148,410,ALFATERNA OVEST,53,53,40.0,A03,A3,D,D,A3 NAPOLI-SALERNO,A3 Napoli-Salerno,SALERNO,SALERNO,N,15,10,Nocera Nord,24686,BA,Cava de' Tirreni,3629,89,91,SA,,,14.67884,40.73277,ADS,34,"{'lat': 40.73277, 'lon': 14.67884, 'type': 'ADS', 'radius': 34}",10148,58462.0,ALFATERNA OVEST,Esso,ESSO
1260,488,FREJUS,54,54,0.1,TR4,TR4,D,D,TR4 TRAFORO DEL FREJUS,Traforo del Frejus,PIAZZALE MODANE,PIAZZALE MODANE,N,2,27,Bardonecchia,1265,BA,Bardonecchia,11118,1035,1034,SL,,,6.7112,45.08215,ADS,28,"{'lat': 45.08215, 'lon': 6.7112, 'type': 'ADS', 'radius': 28}",1260,3749.0,FREJUS NORD,Tamoil,TAMOIL
11278,497,LASTRA A SIGNA,224,1,10.2,SGC,SGC,D,D,SGC FIRENZE-PISA-LIVORNO,Firenze Pisa Livorno,LIVORNO,LIVORNO,N,9,45,Lastra a Signa,11236,SL,Ginestra fiorentina,11237,2167,2168,SL,,,11.1062,43.73567,ADS,36,"{'lat': 43.73567, 'lon': 11.1062, 'type': 'ADS', 'radius': 36}",11278,26637.0,Lastra a Signa - S.G.C. FI-PI-LI LOC. PIANACCI,Q8,Q8
11279,498,MONTELUPO,224,1,16.4,SGC,SGC,S,S,SGC FIRENZE-PISA-LIVORNO,Firenze Pisa Livorno,FIRENZE,FIRENZE,N,9,45,Montelupo Fiorentino,11238,SL,Ginestra fiorentina,11237,2169,2168,SL,,,11.04267,43.71375,ADS,36,"{'lat': 43.71375, 'lon': 11.04267, 'type': 'ADS', 'radius': 36}",11279,60710.0,ESSO MONTELUPO FIORENTINO VIA DI BRAMASOLE 1 S.G.C. FI/PI/LI,Esso,ESSO
11279,498,MONTELUPO,224,1,16.4,SGC,SGC,S,S,SGC FIRENZE-PISA-LIVORNO,Firenze Pisa Livorno,FIRENZE,FIRENZE,N,9,45,Montelupo Fiorentino,11238,SL,Ginestra fiorentina,11237,2169,2168,SL,,,11.04267,43.71375,ADS,36,"{'lat': 43.71375, 'lon': 11.04267, 'type': 'ADS', 'radius': 36}",11279,15448.0,MONTELUPO FIORENTINO,Esso,ESSO
